Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Hydrological,Flood,Flood (General),GHA,Ghana,Sub-Saharan Africa,Africa,"Accra Metropolis, Ledzokuku / Krowor, La Nkwantanang Madina, La Dade Kotopon, Shai Osu Doku, Kpone Katamanso, Ningo Prampram, Ada West, Ada East districts (Greater Accra province)",266950.1,Km2,7.38005,-1.023194,2015,6.0,2.0,2015,6.0,15.0,25.0
Natural,Hydrological,Flood,Flash flood,GEO,Georgia,Western Asia,Asia,"Vake and Saburtalo boroughs (Tbilissi district, Tbilisi province)",13022.99,Km2,42.0683,44.54,2015,6.0,7.0,2015,6.0,15.0,40.0
Natural,Hydrological,Flood,Riverine flood,CRI,Costa Rica,Latin America and the Caribbean,Americas,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",16754.38,Km2,10.1743,-83.753428,2015,6.0,27.0,2015,7.0,9.0,
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Amreli, Rajkot, Surat districts (Gujarat province), Maharashtra province",43781.56,Km2,21.8734,70.76,2015,6.0,19.0,2015,6.0,20.0,81.0
Natural,Hydrological,Flood,Riverine flood,NZL,New Zealand,Australia and New Zealand,Oceania,"Horowhenua, Manawatu, Rangitikei, Whanganui areas (Wanganui-manawatu province), Taranaki province",8948.6,Km2,-40.900557,175.23,2015,6.0,22.0,2015,6.0,29.0,
Natural,Hydrological,Flood,Flash flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Tehran, Mazandaran, Ghazvin, Khorasan, Kordestan, Kerman, Semnan, Zanjan, West Azarbayejan provinces",776608.03,Km2,33.6304,54.04,2015,7.0,14.0,2015,7.0,21.0,23.0
Natural,Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,Pangasinan province,16151.08,Km2,15.5509,120.8,2015,7.0,12.0,2015,7.0,21.0,4.0
Natural,Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,"Parana, Santa Catarina provinces, Rio Grande do Sul province",115.0,Km2,-14.235004,-51.92528,2015,7.0,10.0,2015,7.0,21.0,3.0
Natural,Hydrological,Flood,Riverine flood,TJK,Tajikistan,Central Asia,Asia,"Shugnanskiy, Rushanskiy, Vanchskiy districts (Badakhshoni Kuni province), Garmskiy, Tojikobod districts (Tadzhikistan Territories province)",56196.01,Km2,38.0626,73.11,2015,7.0,15.0,2015,7.0,21.0,
Natural,Hydrological,Flood,Flood (General),CMR,Cameroon,Sub-Saharan Africa,Africa,"Douala V area (Douala city, Wouril district, Littoral province)",4726.19,Km2,3.94741,9.88,2015,6.0,22.0,2015,6.0,29.0,4.0
Natural,Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,North-West Frontier province,73485.14,Km2,35.0129,72.84,2015,6.0,25.0,2015,6.0,29.0,10.0
Natural,Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,"Punjab, Jammu and Kashmir, North-West Frontier, Balochistan, Sindh provinces",137040.0,Km2,34.3432,72.27,2015,7.0,15.0,2015,8.0,19.0,238.0
Natural,Hydrological,Flood,Flash flood,VNM,Viet Nam,South-eastern Asia,Asia,Quang Ninh province,24336.74,Km2,20.8137,106.86,2015,7.0,25.0,2015,8.0,5.0,32.0
Natural,Hydrological,Flood,Riverine flood,MMR,Myanmar,South-eastern Asia,Asia,"Mandalay, Rakhine, Chin, Sagaing, Kachin, Kayin, Shan (E), Magway, Mon, Ayeyarwady, Bago (West) provinces",26424.0,Km2,20.175,95.53,2015,7.0,15.0,2015,8.0,19.0,149.0
Natural,Hydrological,Flood,Riverine flood,PRY,Paraguay,Latin America and the Caribbean,Americas,"Asuncion district (Central province), San Pedro, Guaira provinces",28652.69,Km2,-23.442503,-58.443832,2015,7.0,25.0,2015,8.0,5.0,
Natural,Hydrological,Flood,Coastal flood,GUY,Guyana,Latin America and the Caribbean,Americas,"Barima Waini (region N°1), Demerara Mahaica (region N°4), Essequibo Islands/west Demerara (region N°3), Mahaica Berbice (region N°5), Pomeroon/supenaam (region N°2) provinces",30931.23,Km2,6.66576,-58.93018,2015,7.0,15.0,2015,7.0,21.0,
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Kachchh, Patan, Banas Kantha districts (Gujarat province), Malda, Jalpaiguri districts (West Bengal province), Jorhat, Dhemaji, Lakhimpur, Dhuburi, Darrang, Goalpara, Karbi Anglong, Marigaon districts (Assam province), Manipur, Orissa, Rajasthan, Madhya Pradesh provinces",629961.6,Km2,26.2074,82.62,2015,7.0,15.0,2015,8.0,19.0,293.0
Natural,Hydrological,Flood,Flash flood,MKD,North Macedonia,Southern Europe,Europe,"Sipkotvitsa, Dzepciste district (Tetovo province); Mala Rechitsa, Golema Rechitsa, Poroj villages, Tetovo city (Tetovo district, Tetovo province)",5957.41,Km2,41.7575,21.19,2015,8.0,3.0,2015,8.0,5.0,7.0
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,"Santos Lugares municipality (Tres de Febrero district, Buenos Aires district), Mar del Plata city (General Pueyrredon district, Buenos Aires district) Lujan, San Antonio de Areco, Campana, Salto, Chacabuco, Chivilcoy, Pilar, Quilmes, La Plata, Berisso, Zarate, Mercedes, San Andres de Giles, Pergamino, Junin, Pila, Arrecifes districts (Buenos Aires province), Venado Tuerto city (General Lopez district, Santa Fe province)",133853.0,Km2,-38.416097,-63.616672,2015,8.0,5.0,2015,8.0,12.0,3.0
Natural,Hydrological,Flood,Riverine flood,URY,Uruguay,Latin America and the Caribbean,Americas,"Durazno, Treinta Y Tres, Soriano, Tacuarembo provinces",63707.6,Km2,-32.522779,-55.765835,2015,8.0,17.0,2015,8.0,19.0,
Natural,Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,Assam province,69190.14,Km2,26.8946,93.75,2015,8.0,13.0,2015,8.0,19.0,5.0
Natural,Hydrological,Flood,Riverine flood,MEX,Mexico,Latin America and the Caribbean,Americas,"Manzanillo district (Colima province), Cihuatlan district (Jalisco province), Morelia, Zamora, Apatzingán districts (Michoacan province), Guerrero province",60978.86,Km2,19.4811,-102.552784,2015,3.0,13.0,2015,3.0,23.0,
Natural,Hydrological,Flood,Flood (General),GRC,Greece,Southern Europe,Europe,Evrou district (Anatoliki Makedonia Kai Thraki province),151104.5,Km2,41.4571,26.6,2015,2.0,1.0,2015,2.0,9.0,3.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,"Kano, Katsina, Sokoto, Kebbi, Zamfara, Kaduna, Jigawa, Adamawa, Yobe, Gombe, Bauchi, Anambra, Benue, Delta, Niger, Ondo, Taraba provinces",186816.02,Km2,9.953,11.528,2015,9.0,5.0,2015,9.0,24.0,53.0
Natural,Hydrological,Flood,Flash flood,FRA,France,Western Europe,Europe,"Cote d'Azur region (Alpes-maritimes, Var districts, Provence-Alpes-Cote-d'Azur province)",2895.95,Km2,43.377,6.53,2015,10.0,3.0,2015,10.0,4.0,20.0
Natural,Hydrological,Flood,Flood (General),VNM,Viet Nam,South-eastern Asia,Asia,"Minh Tien village (Vi Xuyen district, Ha Giang province), Khanh Hoa, Cao Bang, Lai Chau, Dong Na, Lam Dong, Binh Thuan, An Giang, Dong Thap provinces",192886.73,Km2,20.567,104.762,2015,9.0,7.0,2015,9.0,11.0,2.0
Natural,Hydrological,Flood,Flood (General),URY,Uruguay,Latin America and the Caribbean,Americas,"Artigas, Salto, Rivera,Tacuarembó, Paysandu, Cerro Largo province",392899.19,Km2,-32.522779,-55.765835,2015,10.0,14.0,2015,10.0,28.0,
Natural,Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,"Chittoor, Cuddapah, Prakasam, Nellore districts (Andhra Pradesh province), Chennai, Cuddalore, Nagapattinam, Kancheepuram, Thiruvallur, Villupuram districts (Tamil Nadu province), Puducherry province",93202.05,Km2,11.828,78.855,2015,11.0,8.0,2015,12.0,4.0,325.0
Natural,Hydrological,Flood,Flood (General),ALB,Albania,Southern Europe,Europe,"Kukes, Has, Tropoje provinces (Kukes prefecture), Diber, Bulqize, Mat (Diber prefecture), Durres, Kruje provinces (Durres prefecture), Shkoder, Malesi E Madhe, Puke (Shkoder prefecture) (North); Gjirokaster, Permet, Tepelene (Gjirokaster prefecture) (South), Tirane province",11409.69,Km2,41.287,19.966,2015,11.0,21.0,2015,12.0,4.0,1.0
Natural,Hydrological,Flood,Riverine flood,PRY,Paraguay,Latin America and the Caribbean,Americas,"Puerto Yvapovo, Puerto Santa Rosa, Puerto San Roque, Angelita, Tape Kaaguy, Santo Loma areas (S.pedro De Ycuamandyyu district, San Pedro province), Mbopicua, Puerto Amistad Villa del Rosario areas (Villa Del Rosario district, San Pedro province), Poroto, Monte Alto, Barranquerita areas (Anterquara district, San Pedro province), Concepcion, Misiones, Neembucu, Amambay, Presidente Hayes, Central provinces",574056.99,Km2,-23.442503,-58.443832,2015,11.0,,2016,1.0,27.0,12.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Mt Elgon, Busia, Bungoma districts (Western province), Kirinyaga district (Central province), Kisumu district (Nyanza province), Tana River district (Coast province), Marsabit, Isiolo, Machakos districts (Eastern province), Mandera, Wajir districts (North Eastern province), Narok, Nandi North, Nandi South, Trans Nzoia districts (Rift Valley province)",103769.52,Km2,-0.023559,39.513,2015,12.0,1.0,2016,1.0,6.0,112.0
Natural,Hydrological,Flood,Flood (General),TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Dodoma, Mwanza, Rufiji provinces",182022.09,Km2,-6.369028,35.505,2016,1.0,17.0,2016,1.0,18.0,3.0
